"Product ID";Obraz;Nazwa;Indeks;Kategoria;"Cena (netto)";"Cena (brutto)";Ilość;Wyświetlany;Pozycja
7649;https://localhost/img/p/1/1/2/4/6/11246.jpg;"Kožený nátepník Barbar";;Zbroje;54.230000;66.7;4;0
7650;https://localhost/img/p/1/1/2/4/8/11248.jpg;"Kožené rukavice";;Zbroje;28.730000;35.34;3;0
7651;https://localhost/img/p/1/1/2/5/0/11250.jpg;"Kožený nátepník Lovec";;Zbroje;152.830000;187.98;6;0
7652;https://localhost/img/p/1/1/2/5/2/11252.jpg;"Kroužkový čtverec";;Zbroje;28.730000;35.34;5;0
7653;https://localhost/img/p/1/1/2/5/4/11254.jpg;"Kožený nátepník klasický, s kovovými dírkami";;Zbroje;78.030000;95.98;4;0
7654;https://localhost/img/p/1/1/2/5/6/11256.jpg;"Dětský kožený nátepník";;Zbroje;54.230000;66.7;8;0
7655;https://localhost/img/p/1/1/2/5/8/11258.jpg;"Kožený nátepník, úzký";;Zbroje;33.830000;41.61;4;0
7656;https://localhost/img/p/1/1/2/6/0/11260.jpg;"Gambeson hnědý";;Zbroje;377.230000;463.99;6;0
7657;https://localhost/img/p/1/1/2/6/2/11262.jpg;"Nátepníky Bojovník železné";;Zbroje;110.330000;135.71;1;0
7658;https://localhost/img/p/1/1/2/6/4/11264.jpg;"Kroužková košile - dlouhý rukáv";;Zbroje;458.830000;564.36;6;0
7659;https://localhost/img/p/1/1/2/6/6/11266.jpg;"Gambeson černý";;Zbroje;401.030000;493.27;4;0
7660;https://localhost/img/p/1/1/2/6/8/11268.jpg;"Kožený nákrčník Oria";;Zbroje;339.830000;417.99;2;0
7661;https://localhost/img/p/1/1/2/7/0/11270.jpg;"Gambeson - vesta, hnědý";;Zbroje;100.000000;123;4;0
7662;https://localhost/img/p/1/1/2/7/2/11272.jpg;"Kožená zbroj jednoduchá hnědá";;Zbroje;254.830000;313.44;8;0
7663;https://localhost/img/p/1/1/2/7/4/11274.jpg;"Náholenice Bojovník";;Zbroje;100.000000;123;3;0
7664;https://localhost/img/p/1/1/2/7/6/11276.jpg;"Gambeson s krátkým rukávem";;Zbroje;237.830000;292.53;1;0
7665;https://localhost/img/p/1/1/2/7/8/11278.jpg;"Kožená zbroj jednoduchá černá";;Zbroje;321.130000;394.99;0;1
7666;https://localhost/img/p/1/1/2/8/0/11280.jpg;"Kožený nátepník dlouhý, s kovovými dírkami";;Zbroje;88.230000;108.52;7;0
7667;https://localhost/img/p/1/1/2/8/2/11282.jpg;"Náholeníky Dungeons & Dragons - Barbar";;Zbroje;101.830000;125.25;2;0
7668;https://localhost/img/p/1/1/2/8/4/11284.jpg;"Kožený nátepník";;Zbroje;71.230000;87.61;4;0
7669;https://localhost/img/p/1/1/2/8/6/11286.jpg;"Kožený nátepník Geralt";;Zbroje;127.330000;156.62;2;0
7670;https://localhost/img/p/1/1/2/8/8/11288.jpg;"Stojan na helmu";;Zbroje;50.830000;62.52;6;0
7671;https://localhost/img/p/1/1/2/9/0/11290.jpg;"Maska Mempo";;Zbroje;122.230000;150.34;2;0
7672;https://localhost/img/p/1/1/2/9/2/11292.jpg;"Dámské kožené rukavice Gillian - černé";;Zbroje;152.830000;187.98;0;1
7673;https://localhost/img/p/1/1/2/9/4/11294.jpg;"Rukavice Clemens - tmavě hnědé";;Zbroje;135.830000;167.07;8;0
7674;https://localhost/img/p/1/1/2/9/6/11296.jpg;"Kožený nátepník úzký, s kovovými dírkami";;Zbroje;47.430000;58.34;10;0
7675;https://localhost/img/p/1/1/2/9/8/11298.jpg;"Dámské kožené rukavice Gillian - hnědé";;Zbroje;152.830000;187.98;10;0
7676;https://localhost/img/p/1/1/3/0/0/11300.jpg;"Kožený nátepník dlouhý";;Zbroje;61.030000;75.07;3;0
7677;https://localhost/img/p/1/1/3/0/2/11302.jpg;"Kovové chrániče stehen - Dreki";;Zbroje;336.430000;413.81;3;0
7678;https://localhost/img/p/1/1/3/0/4/11304.jpg;"Kožené vikingské náholenice";;Zbroje;191.930000;236.07;4;0
7679;https://localhost/img/p/1/1/3/0/6/11306.jpg;"Kožený nátepník Barbar";;Zbroje;54.230000;66.7;5;0
7680;https://localhost/img/p/1/1/3/0/8/11308.jpg;"Kožené rukavice";;Zbroje;28.730000;35.34;5;0
7681;https://localhost/img/p/1/1/3/1/0/11310.jpg;"Kožený nátepník Lovec";;Zbroje;152.830000;187.98;2;0
7682;https://localhost/img/p/1/1/3/1/2/11312.jpg;"Kroužkový čtverec";;Zbroje;28.730000;35.34;0;1
7683;https://localhost/img/p/1/1/3/1/4/11314.jpg;"Kožený nátepník klasický, s kovovými dírkami";;Zbroje;78.030000;95.98;10;0
7684;https://localhost/img/p/1/1/3/1/6/11316.jpg;"Dětský kožený nátepník";;Zbroje;54.230000;66.7;2;0
7685;https://localhost/img/p/1/1/3/1/8/11318.jpg;"Kožený nátepník, úzký";;Zbroje;33.830000;41.61;9;0
7686;https://localhost/img/p/1/1/3/2/0/11320.jpg;"Gambeson hnědý";;Zbroje;377.230000;463.99;2;0
7687;https://localhost/img/p/1/1/3/2/2/11322.jpg;"Nátepníky Bojovník železné";;Zbroje;110.330000;135.71;10;0
7688;https://localhost/img/p/1/1/3/2/4/11324.jpg;"Kroužková košile - dlouhý rukáv";;Zbroje;458.830000;564.36;3;0
7689;https://localhost/img/p/1/1/3/2/6/11326.jpg;"Gambeson černý";;Zbroje;401.030000;493.27;7;0
7690;https://localhost/img/p/1/1/3/2/8/11328.jpg;"Kožený nákrčník Oria";;Zbroje;339.830000;417.99;2;0
7691;https://localhost/img/p/1/1/3/3/0/11330.jpg;"Gambeson - vesta, hnědý";;Zbroje;100.000000;123;6;0
7692;https://localhost/img/p/1/1/3/3/2/11332.jpg;"Kožená zbroj jednoduchá hnědá";;Zbroje;254.830000;313.44;10;0
7693;https://localhost/img/p/1/1/3/3/4/11334.jpg;"Náholenice Bojovník";;Zbroje;100.000000;123;7;0
7694;https://localhost/img/p/1/1/3/3/6/11336.jpg;"Gambeson s krátkým rukávem";;Zbroje;237.830000;292.53;2;0
7695;https://localhost/img/p/1/1/3/3/8/11338.jpg;"Kožená zbroj jednoduchá černá";;Zbroje;321.130000;394.99;7;0
7696;https://localhost/img/p/1/1/3/4/0/11340.jpg;"Kožený nátepník dlouhý, s kovovými dírkami";;Zbroje;88.230000;108.52;10;0
7697;https://localhost/img/p/1/1/3/4/2/11342.jpg;"Náholeníky Dungeons & Dragons - Barbar";;Zbroje;101.830000;125.25;3;0
7698;https://localhost/img/p/1/1/3/4/4/11344.jpg;"Kožený nátepník";;Zbroje;71.230000;87.61;4;0
7699;https://localhost/img/p/1/1/3/4/6/11346.jpg;"Kožený nátepník Geralt";;Zbroje;127.330000;156.62;5;0
7700;https://localhost/img/p/1/1/3/4/8/11348.jpg;"Stojan na helmu";;Zbroje;50.830000;62.52;4;0
7701;https://localhost/img/p/1/1/3/5/0/11350.jpg;"Maska Mempo";;Zbroje;122.230000;150.34;1;0
7702;https://localhost/img/p/1/1/3/5/2/11352.jpg;"Dámské kožené rukavice Gillian - černé";;Zbroje;152.830000;187.98;0;1
7703;https://localhost/img/p/1/1/3/5/4/11354.jpg;"Rukavice Clemens - tmavě hnědé";;Zbroje;135.830000;167.07;10;0
7704;https://localhost/img/p/1/1/3/5/6/11356.jpg;"Kožený nátepník úzký, s kovovými dírkami";;Zbroje;47.430000;58.34;10;0
7705;https://localhost/img/p/1/1/3/5/8/11358.jpg;"Dámské kožené rukavice Gillian - hnědé";;Zbroje;152.830000;187.98;7;0
7706;https://localhost/img/p/1/1/3/6/0/11360.jpg;"Kožený nátepník dlouhý";;Zbroje;61.030000;75.07;8;0
7707;https://localhost/img/p/1/1/3/6/2/11362.jpg;"Kovové chrániče stehen - Dreki";;Zbroje;336.430000;413.81;2;0
7708;https://localhost/img/p/1/1/3/6/4/11364.jpg;"Kožené vikingské náholenice";;Zbroje;191.930000;236.07;1;0
7589;https://localhost/img/p/1/1/1/2/6/11126.jpg;"Šíp na larp – dřevěný";;Zbraně;25.330000;31.16;5;0
7590;https://localhost/img/p/1/1/1/2/8/11128.jpg;"Končík na šíp 8 mm";;Zbraně;6.630000;8.15;7;0
7591;https://localhost/img/p/1/1/1/3/0/11130.jpg;"Měkčená hlavice na šíp larp";;Zbraně;13.430000;16.52;6;0
7592;https://localhost/img/p/1/1/1/3/2/11132.jpg;"Závěs na zbraň Šermíř (pro praváky)";;Zbraně;93.330000;114.8;6;0
7593;https://localhost/img/p/1/1/1/3/4/11134.jpg;"Luk dřevěný";;Zbraně;118.830000;146.16;6;0
7594;https://localhost/img/p/1/1/1/3/6/11136.jpg;"Vrhací dýka";;Zbraně;37.230000;45.79;3;0
7595;https://localhost/img/p/1/1/1/3/8/11138.jpg;"Závěs na zbraň svislý";;Zbraně;54.230000;66.7;1;0
7596;https://localhost/img/p/1/1/1/4/0/11140.jpg;"Závěs na zbraň jednoduchý";;Zbraně;33.830000;41.61;7;0
7597;https://localhost/img/p/1/1/1/4/2/11142.jpg;"Lukostřelecký nátepník";;Zbraně;71.230000;87.61;4;0
7598;https://localhost/img/p/1/1/1/4/4/11144.jpg;"Dřevěný meč";;Zbraně;156.230000;192.16;1;0
7599;https://localhost/img/p/1/1/1/4/6/11146.jpg;"Měkčený meč Zaklínače - stříbrný";;Zbraně;144.330000;177.53;10;0
7600;https://localhost/img/p/1/1/1/4/8/11148.jpg;"Měkčený meč Zaklínače - ocelový";;Zbraně;144.330000;177.53;9;0
7601;https://localhost/img/p/1/1/1/5/0/11150.jpg;"Krátký luk Trpaslík";;Zbraně;169.830000;208.89;0;1
7602;https://localhost/img/p/1/1/1/5/2/11152.jpg;"Nátepník lukostřelecký Bard - zdobený";;Zbraně;101.830000;125.25;4;0
7603;https://localhost/img/p/1/1/1/5/4/11154.jpg;"Měkčený latexový meč – jednoruční";;Zbraně;200.430000;246.53;9;0
7604;https://localhost/img/p/1/1/1/5/6/11156.jpg;"Končík na šíp 7,5 mm";;Zbraně;1.360000;1.67;3;0
7605;https://localhost/img/p/1/1/1/5/8/11158.jpg;"Dřevěný luk černý - krátký";;Zbraně;416.330000;512.09;1;0
7606;https://localhost/img/p/1/1/1/6/0/11160.jpg;"Ochranný gel na LARP zbraně, 100 ml";;Zbraně;42.330000;52.07;3;0
7607;https://localhost/img/p/1/1/1/6/2/11162.jpg;"Štít kruhový jednoduchý";;Zbraně;185.130000;227.71;8;0
7608;https://localhost/img/p/1/1/1/6/4/11164.jpg;"Kožený závěs na zbraň - oboustranný";;Zbraně;62.730000;77.16;10;0
7609;https://localhost/img/p/1/1/1/6/6/11166.jpg;"Plátěný obal na luk, hnědý";;Zbraně;88.230000;108.52;2;0
7610;https://localhost/img/p/1/1/1/6/8/11168.jpg;"Závěs na vrhací dýku";;Zbraně;32.130000;39.52;1;0
7611;https://localhost/img/p/1/1/1/7/0/11170.jpg;"Vrhací hvězdice Shuriken";;Zbraně;33.830000;41.61;6;0
7612;https://localhost/img/p/1/1/1/7/2/11172.jpg;"Pěstní vrhací dýka";;Zbraně;33.830000;41.61;3;0
7613;https://localhost/img/p/1/1/1/7/4/11174.jpg;"Steampunková pistole";;Zbraně;30.430000;37.43;8;0
7614;https://localhost/img/p/1/1/1/7/6/11176.jpg;"Tětiva dacronová pro luk Hraničář";;Zbraně;74.630000;91.79;3;0
7615;https://localhost/img/p/1/1/1/7/8/11178.jpg;"Meč s latexovým ostřím Rytíř";;Zbraně;207.230000;254.89;5;0
7616;https://localhost/img/p/1/1/1/8/0/11180.jpg;"Kožený závěs na lektvary + Health Potion zdarma";;Zbraně;139.230000;171.25;6;0
7617;https://localhost/img/p/1/1/1/8/2/11182.jpg;"Elfský meč dřevěný";;Zbraně;176.630000;217.25;7;0
7618;https://localhost/img/p/1/1/1/8/4/11184.jpg;"Píka hlavice FakeSteel";;Zbraně;248.030000;305.08;5;0
7619;https://localhost/img/p/1/1/1/8/6/11186.jpg;"Šíp na larp – dřevěný";;Zbraně;25.330000;31.16;3;0
7620;https://localhost/img/p/1/1/1/8/8/11188.jpg;"Končík na šíp 8 mm";;Zbraně;6.630000;8.15;2;0
7621;https://localhost/img/p/1/1/1/9/0/11190.jpg;"Měkčená hlavice na šíp larp";;Zbraně;13.430000;16.52;3;0
7622;https://localhost/img/p/1/1/1/9/2/11192.jpg;"Závěs na zbraň Šermíř (pro praváky)";;Zbraně;93.330000;114.8;4;0
7623;https://localhost/img/p/1/1/1/9/4/11194.jpg;"Luk dřevěný";;Zbraně;118.830000;146.16;4;0
7624;https://localhost/img/p/1/1/1/9/6/11196.jpg;"Vrhací dýka";;Zbraně;37.230000;45.79;0;1
7625;https://localhost/img/p/1/1/1/9/8/11198.jpg;"Závěs na zbraň svislý";;Zbraně;54.230000;66.7;5;0
7626;https://localhost/img/p/1/1/2/0/0/11200.jpg;"Závěs na zbraň jednoduchý";;Zbraně;33.830000;41.61;3;0
7627;https://localhost/img/p/1/1/2/0/2/11202.jpg;"Lukostřelecký nátepník";;Zbraně;71.230000;87.61;8;0
7628;https://localhost/img/p/1/1/2/0/4/11204.jpg;"Dřevěný meč";;Zbraně;156.230000;192.16;9;0
7629;https://localhost/img/p/1/1/2/0/6/11206.jpg;"Měkčený meč Zaklínače - stříbrný";;Zbraně;144.330000;177.53;8;0
7630;https://localhost/img/p/1/1/2/0/8/11208.jpg;"Měkčený meč Zaklínače - ocelový";;Zbraně;144.330000;177.53;9;0
7631;https://localhost/img/p/1/1/2/1/0/11210.jpg;"Krátký luk Trpaslík";;Zbraně;169.830000;208.89;4;0
7632;https://localhost/img/p/1/1/2/1/2/11212.jpg;"Nátepník lukostřelecký Bard - zdobený";;Zbraně;101.830000;125.25;10;0
7633;https://localhost/img/p/1/1/2/1/4/11214.jpg;"Měkčený latexový meč – jednoruční";;Zbraně;200.430000;246.53;10;0
7634;https://localhost/img/p/1/1/2/1/6/11216.jpg;"Končík na šíp 7,5 mm";;Zbraně;1.360000;1.67;1;0
7635;https://localhost/img/p/1/1/2/1/8/11218.jpg;"Dřevěný luk černý - krátký";;Zbraně;416.330000;512.09;5;0
